"","species","MaxT","MinT","lng","lat","Site","max_low_res","min_low_res","site.char","midpoint","max_index","min_index","max_T","min_T"
"828","Leptocyon_vafer",16.3,12.5,-106.199997,49.200001,18790,16.3,12.5,"site_18790",NA,NA,NA,16.3,12.5
"829","Tomarctus_hippophaga",16.3,12.5,-106.199997,49.200001,18793,16.3,12.5,"site_18793",NA,NA,NA,16.3,12.5
"830","Tomarctus_hippophaga",16.3,12.5,-106.199997,49.200001,18797,16.3,12.5,"site_18797",NA,NA,NA,16.3,12.5
"831","Tomarctus_hippophaga",16.3,12.5,-106.199997,49.200001,18798,16.3,12.5,"site_18798",NA,NA,NA,16.3,12.5
"832","Tomarctus_hippophaga",16.3,12.5,-106.199997,49.200001,18799,16.3,12.5,"site_18799",NA,NA,NA,16.3,12.5
"833","Paratomarctus_temerarius",16.3,12.5,-111.294724,45.926109,18803,16.3,12.5,"site_18803",NA,NA,NA,16.3,12.5
"834","Epicyon_haydeni",12.5,9.4,-117.5,43.599998,18816,12.5,9.4,"site_18816",NA,NA,NA,12.5,9.4
"835","Epicyon_haydeni",12.5,9.4,-117.5,43.599998,18826,12.5,9.4,"site_18826",NA,NA,NA,12.5,9.4
"836","Epicyon_saevus",12.5,9.4,-118.5,39.5,18835,12.5,9.4,"site_18835",NA,NA,NA,12.5,9.4
"837","Aelurodon_taxoides",12.5,9.4,-117.900002,38.25,18845,12.5,9.4,"site_18845",NA,NA,NA,12.5,9.4
"838","Protomarctus_optatus",18.5,16.3,-107.099998,43.200001,18873,18.5,16.3,"site_18873",NA,NA,NA,18.5,16.3
"839","Paratomarctus_temerarius",16.3,12.5,-113.199997,46.400002,18894,16.3,12.5,"site_18894",NA,NA,NA,16.3,12.5
"840","Euoplocyon_brachygnathus",16.3,12.5,-113.199997,46.400002,18894,16.3,12.5,"site_18894",NA,NA,NA,16.3,12.5
"841","Vulpes_stenognathus",9.4,4.7,-114.300003,37.799999,18900,9.4,4.7,"site_18900",NA,NA,NA,9.4,4.7
"842","Eucyon_davisi",9.4,4.7,-114.300003,37.799999,18900,9.4,4.7,"site_18900",NA,NA,NA,9.4,4.7
"843","Paracynarctus_kelloggi",16.3,12.5,-118.099998,40.400002,18924,16.3,12.5,"site_18924",NA,NA,NA,16.3,12.5
"844","Eucyon_davisi",9.4,4.7,-117.5,43.599998,18936,9.4,4.7,"site_18936",NA,NA,NA,9.4,4.7
"845","Eucyon_davisi",9.4,4.7,-117.5,43.599998,18943,9.4,4.7,"site_18943",NA,NA,NA,9.4,4.7
"846","Eucyon_davisi",9.4,4.7,-117.5,43.599998,18944,9.4,4.7,"site_18944",NA,NA,NA,9.4,4.7
"847","Metatomarctus_canavus",18.5,16.3,-107.099998,43.200001,18948,18.5,16.3,"site_18948",NA,NA,NA,18.5,16.3
"848","Paracynarctus_kelloggi",18.5,16.3,-119.699997,41.700001,18961,18.5,16.3,"site_18961",NA,NA,NA,18.5,16.3
"849","Protomarctus_optatus",18.5,16.3,-119.699997,41.700001,18962,18.5,16.3,"site_18962",NA,NA,NA,18.5,16.3
"850","Paracynarctus_kelloggi",18.5,16.3,-119.699997,41.700001,18962,18.5,16.3,"site_18962",NA,NA,NA,18.5,16.3
"851","Eucyon_davisi",9.4,4.7,-118.800003,45.5,18970,9.4,4.7,"site_18970",NA,NA,NA,9.4,4.7
"852","Carpocyon_robustus",12.5,9.4,-108.099998,40.599998,18986,12.5,9.4,"site_18986",NA,NA,NA,12.5,9.4
"853","Epicyon_saevus",12.5,9.4,-118.5,39.5,18987,12.5,9.4,"site_18987",NA,NA,NA,12.5,9.4
"854","Microtomarctus_conferta",16.3,12.5,-115.5,41,19014,16.3,12.5,"site_19014",NA,NA,NA,16.3,12.5
"855","Metatomarctus_canavus",18.5,16.3,-108.199997,43.200001,19016,18.5,16.3,"site_19016",NA,NA,NA,18.5,16.3
"856","Tephrocyon_rurestris",16.3,12.5,-117.5,43.599998,19017,16.3,12.5,"site_19017",NA,NA,NA,16.3,12.5
"857","Tephrocyon_rurestris",16.3,12.5,-117.5,43.599998,19019,16.3,12.5,"site_19019",NA,NA,NA,16.3,12.5
"858","Borophagus_pugnator",12.5,9.4,-118,43,19023,12.5,9.4,"site_19023",NA,NA,NA,12.5,9.4
"859","Tephrocyon_rurestris",16.3,12.5,-119.300003,44.5,19027,16.3,12.5,"site_19027",NA,NA,NA,16.3,12.5
"860","Epicyon_saevus",12.5,9.4,-115.5,41,19035,12.5,9.4,"site_19035",NA,NA,NA,12.5,9.4
"861","Leptocyon_vafer",12.5,9.4,-115.5,41,19035,12.5,9.4,"site_19035",NA,NA,NA,12.5,9.4
"862","Epicyon_haydeni",12.5,9.4,-117.5,43.599998,19036,12.5,9.4,"site_19036",NA,NA,NA,12.5,9.4
"863","Borophagus_pugnator",12.5,9.4,-117.5,43.599998,19036,12.5,9.4,"site_19036",NA,NA,NA,12.5,9.4
"864","Paratomarctus_temerarius",16.3,12.5,-117.5,43.599998,19056,16.3,12.5,"site_19056",NA,NA,NA,16.3,12.5
"865","Euoplocyon_brachygnathus",16.3,12.5,-117.5,43.599998,19056,16.3,12.5,"site_19056",NA,NA,NA,16.3,12.5
"866","Protomarctus_optatus",18.5,16.3,-108.199997,43.200001,19073,18.5,16.3,"site_19073",NA,NA,NA,18.5,16.3
"867","Paracynarctus_kelloggi",18.5,16.3,-108.199997,43.200001,19073,18.5,16.3,"site_19073",NA,NA,NA,18.5,16.3
"868","Cynarctoides_acridens",18.5,16.3,-108.199997,43.200001,19073,18.5,16.3,"site_19073",NA,NA,NA,18.5,16.3
"869","Paracynarctus_kelloggi",18.5,16.3,-108.199997,43.200001,19074,18.5,16.3,"site_19074",NA,NA,NA,18.5,16.3
"870","Cynarctoides_acridens",18.5,16.3,-108.199997,43.200001,19074,18.5,16.3,"site_19074",NA,NA,NA,18.5,16.3
"871","Protomarctus_optatus",18.5,16.3,-108.199997,43.200001,19075,18.5,16.3,"site_19075",NA,NA,NA,18.5,16.3
"872","Paracynarctus_kelloggi",18.5,16.3,-108.199997,43.200001,19075,18.5,16.3,"site_19075",NA,NA,NA,18.5,16.3
"873","Cynarctoides_acridens",18.5,16.3,-108.199997,43.200001,19075,18.5,16.3,"site_19075",NA,NA,NA,18.5,16.3
"874","Cynarctoides_acridens",18.5,16.3,-107.099998,43.200001,19076,18.5,16.3,"site_19076",NA,NA,NA,18.5,16.3
"875","Cynarctoides_acridens",18.5,16.3,-107.099998,43.200001,19077,18.5,16.3,"site_19077",NA,NA,NA,18.5,16.3
"876","Paracynarctus_kelloggi",18.5,16.3,-108.199997,43.200001,19081,18.5,16.3,"site_19081",NA,NA,NA,18.5,16.3
"877","Metalopex_merriami",9.4,4.7,-116.966667,42.016666,19085,9.4,4.7,"site_19085",NA,NA,NA,9.4,4.7
"878","Epicyon_haydeni",9.4,4.7,-116.966667,42.016666,19085,9.4,4.7,"site_19085",NA,NA,NA,9.4,4.7
"879","Paratomarctus_temerarius",16.3,12.5,-117.900002,38.25,19088,16.3,12.5,"site_19088",NA,NA,NA,16.3,12.5
"880","Carpocyon_compressus",16.3,12.5,-117.900002,38.25,19088,16.3,12.5,"site_19088",NA,NA,NA,16.3,12.5
"881","Epicyon_saevus",12.5,9.4,-121.300003,44.900002,19093,12.5,9.4,"site_19093",NA,NA,NA,12.5,9.4
"882","Epicyon_saevus",9.4,4.7,-117.800003,41.099998,19095,9.4,4.7,"site_19095",NA,NA,NA,9.4,4.7
"883","Microtomarctus_conferta",16.3,12.5,-117.300003,38.099998,19097,16.3,12.5,"site_19097",NA,NA,NA,16.3,12.5
"884","Paracynarctus_kelloggi",16.3,12.5,-117.300003,38.099998,19097,16.3,12.5,"site_19097",NA,NA,NA,16.3,12.5
"885","Leptocyon_vafer",16.3,12.5,-117.300003,38.099998,19097,16.3,12.5,"site_19097",NA,NA,NA,16.3,12.5
"886","Aelurodon_asthenostylus",16.3,12.5,-117.300003,38.099998,19097,16.3,12.5,"site_19097",NA,NA,NA,16.3,12.5
"887","Paracynarctus_kelloggi",16.3,12.5,-117.800003,41.099998,19103,16.3,12.5,"site_19103",NA,NA,NA,16.3,12.5
"888","Protomarctus_optatus",16.3,12.5,-117.800003,41.099998,19103,16.3,12.5,"site_19103",NA,NA,NA,16.3,12.5
"889","Eucyon_davisi",9.4,4.7,-119.28833,45.840557,19116,9.4,4.7,"site_19116",NA,NA,NA,9.4,4.7
"890","Leptocyon_vafer",12.5,9.4,-117,34.799999,19145,12.5,9.4,"site_19145",NA,NA,NA,12.5,9.4
"891","Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19157,16.3,12.5,"site_19157",NA,NA,NA,16.3,12.5
"892","Leptocyon_vafer",12.5,9.4,-121.910004,37.814999,19185,12.5,9.4,"site_19185",NA,NA,NA,12.5,9.4
"893","Borophagus_littoralis",12.5,9.4,-121.910004,37.814999,19185,12.5,9.4,"site_19185",NA,NA,NA,12.5,9.4
"894","Carpocyon_webbi",9.4,4.7,-107,36.5,19186,9.4,4.7,"site_19186",NA,NA,NA,9.4,4.7
"895","Cynarctoides_acridens",18.5,16.3,-107,35.700001,19188,18.5,16.3,"site_19188",NA,NA,NA,18.5,16.3
"896","Protomarctus_optatus",18.5,16.3,-107,35.700001,19188,18.5,16.3,"site_19188",NA,NA,NA,18.5,16.3
"897","Cynarctoides_gawnae",18.5,16.3,-107,35.700001,19189,18.5,16.3,"site_19189",NA,NA,NA,18.5,16.3
"898","Tomarctus_brevirostris",15.98,11.63,-120,35.099998,19196,16.3,9.4,"site_19196",13.805,16.3,12.5,16.3,12.5
"899","Microtomarctus_conferta",16.3,12.5,-107,35.700001,19274,16.3,12.5,"site_19274",NA,NA,NA,16.3,12.5
"900","Paratomarctus_temerarius",16.3,12.5,-107,35.700001,19274,16.3,12.5,"site_19274",NA,NA,NA,16.3,12.5
"901","Paracynarctus_kelloggi",18.5,16.3,-107,35.700001,19275,18.5,16.3,"site_19275",NA,NA,NA,18.5,16.3
"902","Aelurodon_ferox",16.3,12.5,-107,36.5,19287,16.3,12.5,"site_19287",NA,NA,NA,16.3,12.5
"903","Paratomarctus_temerarius",16.3,12.5,-107,36.5,19287,16.3,12.5,"site_19287",NA,NA,NA,16.3,12.5
"904","Carpocyon_webbi",16.3,12.5,-107,36.5,19287,16.3,12.5,"site_19287",NA,NA,NA,16.3,12.5
"905","Protomarctus_optatus",18.5,16.3,-107,35.700001,19311,18.5,16.3,"site_19311",NA,NA,NA,18.5,16.3
"906","Cynarctoides_acridens",18.5,16.3,-107,35.700001,19312,18.5,16.3,"site_19312",NA,NA,NA,18.5,16.3
"907","Microtomarctus_conferta",16.3,12.5,-117,34.799999,19314,16.3,12.5,"site_19314",NA,NA,NA,16.3,12.5
"908","Epicyon_haydeni",12.5,9.4,-112.5,34.5,19315,12.5,9.4,"site_19315",NA,NA,NA,12.5,9.4
"909","Aelurodon_taxoides",16.3,12.5,-107,36.5,19320,16.3,12.5,"site_19320",NA,NA,NA,16.3,12.5
"910","Epicyon_haydeni",12.5,9.4,-118.5,35.299999,19322,12.5,9.4,"site_19322",NA,NA,NA,12.5,9.4
"911","Leptocyon_vafer",12.5,9.4,-118.5,35.299999,19322,12.5,9.4,"site_19322",NA,NA,NA,12.5,9.4
"912","Borophagus_littoralis",12.5,9.4,-118.5,35.299999,19322,12.5,9.4,"site_19322",NA,NA,NA,12.5,9.4
"913","Leptocyon_vafer",12.5,9.4,-118.5,35.299999,19323,12.5,9.4,"site_19323",NA,NA,NA,12.5,9.4
"914","Borophagus_littoralis",12.5,9.4,-118.5,35.299999,19323,12.5,9.4,"site_19323",NA,NA,NA,12.5,9.4
"915","Borophagus_littoralis",12.5,9.4,-118.5,35.299999,19324,12.5,9.4,"site_19324",NA,NA,NA,12.5,9.4
"916","Microtomarctus_conferta",18.5,16.3,-106.199997,35.5,19339,18.5,16.3,"site_19339",NA,NA,NA,18.5,16.3
"917","Microtomarctus_conferta",16.3,12.5,-117,34.799999,19356,16.3,12.5,"site_19356",NA,NA,NA,16.3,12.5
"918","Metatomarctus_canavus",18.5,16.3,-117,34.799999,19358,18.5,16.3,"site_19358",NA,NA,NA,18.5,16.3
"919","Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19362,16.3,12.5,"site_19362",NA,NA,NA,16.3,12.5
"920","Paratomarctus_temerarius",16.3,12.5,-117.066666,35.049999,19364,16.3,12.5,"site_19364",NA,NA,NA,16.3,12.5
"921","Microtomarctus_conferta",16.3,12.5,-117.066666,35.049999,19364,16.3,12.5,"site_19364",NA,NA,NA,16.3,12.5
"922","Aelurodon_asthenostylus",16.3,12.5,-117.066666,35.049999,19364,16.3,12.5,"site_19364",NA,NA,NA,16.3,12.5
"923","Aelurodon_asthenostylus",16.3,12.5,-117,34.799999,19366,16.3,12.5,"site_19366",NA,NA,NA,16.3,12.5
"924","Microtomarctus_conferta",16.3,12.5,-117,34.799999,19366,16.3,12.5,"site_19366",NA,NA,NA,16.3,12.5
"925","Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19366,16.3,12.5,"site_19366",NA,NA,NA,16.3,12.5
"926","Borophagus_littoralis",12.5,9.4,-120.800003,37.599998,19380,12.5,9.4,"site_19380",NA,NA,NA,12.5,9.4
"927","Epicyon_saevus",12.5,9.4,-118.5,35.299999,19383,12.5,9.4,"site_19383",NA,NA,NA,12.5,9.4
"928","Epicyon_saevus",12.5,9.4,-118.5,35.299999,19384,12.5,9.4,"site_19384",NA,NA,NA,12.5,9.4
"929","Cynarctoides_gawnae",18.5,16.3,-107,35.700001,19388,18.5,16.3,"site_19388",NA,NA,NA,18.5,16.3
"930","Desmocyon_thomsoni",18.5,16.3,-107,35.700001,19388,18.5,16.3,"site_19388",NA,NA,NA,18.5,16.3
"931","Metatomarctus_canavus",18.5,16.3,-107,35.700001,19388,18.5,16.3,"site_19388",NA,NA,NA,18.5,16.3
"932","Aelurodon_taxoides",12.5,9.4,-122.029999,37.799999,19391,12.5,9.4,"site_19391",NA,NA,NA,12.5,9.4
"933","Epicyon_haydeni",12.5,9.4,-122.029999,37.799999,19391,12.5,9.4,"site_19391",NA,NA,NA,12.5,9.4
"934","Epicyon_saevus",12.5,9.4,-122.029999,37.799999,19391,12.5,9.4,"site_19391",NA,NA,NA,12.5,9.4
"935","Tomarctus_hippophaga",16.3,12.5,-119,34.299999,19392,16.3,12.5,"site_19392",NA,NA,NA,16.3,12.5
"936","Paracynarctus_kelloggi",18.5,16.3,-107,35.700001,19410,18.5,16.3,"site_19410",NA,NA,NA,18.5,16.3
"937","Microtomarctus_conferta",18.5,16.3,-107,35.700001,19410,18.5,16.3,"site_19410",NA,NA,NA,18.5,16.3
"938","Vulpes_stenognathus",9.4,4.7,-117,34.799999,19419,9.4,4.7,"site_19419",NA,NA,NA,9.4,4.7
"939","Aelurodon_asthenostylus",16.3,12.5,-117,34.799999,19422,16.3,12.5,"site_19422",NA,NA,NA,16.3,12.5
"940","Microtomarctus_conferta",16.3,12.5,-117,34.799999,19422,16.3,12.5,"site_19422",NA,NA,NA,16.3,12.5
"941","Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19422,16.3,12.5,"site_19422",NA,NA,NA,16.3,12.5
"942","Epicyon_haydeni",12.5,9.4,-112.5,34.5,19429,12.5,9.4,"site_19429",NA,NA,NA,12.5,9.4
"943","Microtomarctus_conferta",16.3,12.5,-117,34.799999,19432,16.3,12.5,"site_19432",NA,NA,NA,16.3,12.5
"944","Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19432,16.3,12.5,"site_19432",NA,NA,NA,16.3,12.5
"945","Protepicyon_raki",16.3,12.5,-117,34.799999,19432,16.3,12.5,"site_19432",NA,NA,NA,16.3,12.5
"946","Paratomarctus_temerarius",16.3,12.5,-107,35.700001,19435,16.3,12.5,"site_19435",NA,NA,NA,16.3,12.5
"947","Carpocyon_robustus",12.5,9.4,-112.5,34.5,19436,12.5,9.4,"site_19436",NA,NA,NA,12.5,9.4
"948","Epicyon_haydeni",12.5,9.4,-112.5,34.5,19436,12.5,9.4,"site_19436",NA,NA,NA,12.5,9.4
"949","Borophagus_secundus",9.4,4.7,-117,33.900002,19445,9.4,4.7,"site_19445",NA,NA,NA,9.4,4.7
"950","Cynarctoides_acridens",16.3,12.5,-106.199997,35.5,19449,16.3,12.5,"site_19449",NA,NA,NA,16.3,12.5
"951","Protomarctus_optatus",16.3,12.5,-106.199997,35.5,19449,16.3,12.5,"site_19449",NA,NA,NA,16.3,12.5
"952","Microtomarctus_conferta",16.3,12.5,-106.199997,35.5,19449,16.3,12.5,"site_19449",NA,NA,NA,16.3,12.5
"953","Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19457,16.3,12.5,"site_19457",NA,NA,NA,16.3,12.5
"954","Microtomarctus_conferta",16.3,12.5,-117,34.799999,19457,16.3,12.5,"site_19457",NA,NA,NA,16.3,12.5
"955","Aelurodon_asthenostylus",16.3,12.5,-117,34.799999,19457,16.3,12.5,"site_19457",NA,NA,NA,16.3,12.5
"956","Protepicyon_raki",16.3,12.5,-117,34.799999,19457,16.3,12.5,"site_19457",NA,NA,NA,16.3,12.5
"957","Microtomarctus_conferta",16.3,12.5,-117,34.799999,19458,16.3,12.5,"site_19458",NA,NA,NA,16.3,12.5
"958","Aelurodon_asthenostylus",16.3,12.5,-117,34.799999,19458,16.3,12.5,"site_19458",NA,NA,NA,16.3,12.5
"959","Protepicyon_raki",16.3,12.5,-117,34.799999,19458,16.3,12.5,"site_19458",NA,NA,NA,16.3,12.5
"960","Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19463,16.3,12.5,"site_19463",NA,NA,NA,16.3,12.5
"961","Microtomarctus_conferta",16.3,12.5,-117,34.799999,19463,16.3,12.5,"site_19463",NA,NA,NA,16.3,12.5
"962","Aelurodon_asthenostylus",16.3,12.5,-117,34.799999,19463,16.3,12.5,"site_19463",NA,NA,NA,16.3,12.5
"963","Protepicyon_raki",16.3,12.5,-117,34.799999,19463,16.3,12.5,"site_19463",NA,NA,NA,16.3,12.5
"964","Epicyon_haydeni",11.63,7.246,-118.5,35.299999,19466,12.5,4.7,"site_19466",9.438,12.5,9.4,12.5,9.4
"965","Borophagus_littoralis",11.63,7.246,-118.5,35.299999,19466,12.5,4.7,"site_19466",9.438,12.5,9.4,12.5,9.4
"966","Osbornodon_fricki",16.3,12.5,-117,34.799999,19472,16.3,12.5,"site_19472",NA,NA,NA,16.3,12.5
"967","Vulpes_stenognathus",9.4,4.7,-107,36.5,19473,9.4,4.7,"site_19473",NA,NA,NA,9.4,4.7
"968","Borophagus_secundus",9.4,4.7,-107,36.5,19473,9.4,4.7,"site_19473",NA,NA,NA,9.4,4.7
"969","Eucyon_ferox",9.4,4.7,-107,36.5,19473,9.4,4.7,"site_19473",NA,NA,NA,9.4,4.7
"970","Paracynarctus_kelloggi",18.5,12.5,-118.311386,35.192223,19478,18.5,12.5,"site_19478",15.5,16.3,12.5,16.3,12.5
"971","Epicyon_haydeni",12.5,9.4,-110.099998,35.799999,19483,12.5,9.4,"site_19483",NA,NA,NA,12.5,9.4
"972","Osbornodon_fricki",16.3,12.5,-117,34.799999,19509,16.3,12.5,"site_19509",NA,NA,NA,16.3,12.5
"973","Protomarctus_optatus",16.3,12.5,-117,34.799999,19510,16.3,12.5,"site_19510",NA,NA,NA,16.3,12.5
"974","Eucyon_davisi",9.4,4.7,-110.599998,32.5,19514,9.4,4.7,"site_19514",NA,NA,NA,9.4,4.7
"975","Borophagus_parvus",9.4,4.7,-110.599998,32.5,19514,9.4,4.7,"site_19514",NA,NA,NA,9.4,4.7
"976","Carpocyon_robustus",12.5,9.4,-117.992119,35.372936,19517,12.5,9.4,"site_19517",NA,NA,NA,12.5,9.4
"977","Epicyon_haydeni",12.5,9.4,-117.992119,35.372936,19517,12.5,9.4,"site_19517",NA,NA,NA,12.5,9.4
"978","Leptocyon_vafer",12.5,9.4,-117.992119,35.372936,19517,12.5,9.4,"site_19517",NA,NA,NA,12.5,9.4
"979","Paratomarctus_temerarius",16.3,12.5,-107,36.5,19519,16.3,12.5,"site_19519",NA,NA,NA,16.3,12.5
"980","Aelurodon_ferox",16.3,12.5,-107,36.5,19519,16.3,12.5,"site_19519",NA,NA,NA,16.3,12.5
"981","Microtomarctus_conferta",16.3,12.5,-107,36.5,19520,16.3,12.5,"site_19520",NA,NA,NA,16.3,12.5
"982","Aelurodon_stirtoni",16.3,12.5,-107,36.5,19520,16.3,12.5,"site_19520",NA,NA,NA,16.3,12.5
"983","Aelurodon_ferox",16.3,12.5,-107,36.5,19520,16.3,12.5,"site_19520",NA,NA,NA,16.3,12.5
"984","Paratomarctus_temerarius",16.3,12.5,-107,36.5,19520,16.3,12.5,"site_19520",NA,NA,NA,16.3,12.5
"985","Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19522,16.3,12.5,"site_19522",NA,NA,NA,16.3,12.5
"986","Cynarctoides_acridens",16.3,12.5,-117,34.799999,19530,16.3,12.5,"site_19530",NA,NA,NA,16.3,12.5
"987","Eucyon_davisi",9.4,4.7,-107,36.5,19533,9.4,4.7,"site_19533",NA,NA,NA,9.4,4.7
"988","Carpocyon_webbi",16.3,12.5,-106.199997,35.5,19535,16.3,12.5,"site_19535",NA,NA,NA,16.3,12.5
"989","Microtomarctus_conferta",16.3,12.5,-106.199997,35.5,19535,16.3,12.5,"site_19535",NA,NA,NA,16.3,12.5
"990","Aelurodon_ferox",16.3,12.5,-106.199997,35.5,19535,16.3,12.5,"site_19535",NA,NA,NA,16.3,12.5
"991","Aelurodon_stirtoni",16.3,12.5,-106.199997,35.5,19535,16.3,12.5,"site_19535",NA,NA,NA,16.3,12.5
"992","Paratomarctus_temerarius",16.3,12.5,-106.199997,35.5,19535,16.3,12.5,"site_19535",NA,NA,NA,16.3,12.5
"993","Epicyon_saevus",16.3,12.5,-106.199997,35.5,19535,16.3,12.5,"site_19535",NA,NA,NA,16.3,12.5
"994","Epicyon_haydeni",16.3,12.5,-106.199997,35.5,19535,16.3,12.5,"site_19535",NA,NA,NA,16.3,12.5
"995","Epicyon_haydeni",9.4,4.7,-103.045555,29.265278,19538,9.4,4.7,"site_19538",NA,NA,NA,9.4,4.7
"996","Epicyon_haydeni",12.5,9.4,-112.5,34.5,19543,12.5,9.4,"site_19543",NA,NA,NA,12.5,9.4
"997","Osbornodon_fricki",16.3,12.5,-106.199997,35.5,19547,16.3,12.5,"site_19547",NA,NA,NA,16.3,12.5
"998","Cynarctoides_acridens",16.3,12.5,-106.199997,35.5,19547,16.3,12.5,"site_19547",NA,NA,NA,16.3,12.5
"999","Paracynarctus_kelloggi",16.3,12.5,-106.199997,35.5,19547,16.3,12.5,"site_19547",NA,NA,NA,16.3,12.5
"1000","Psalidocyon_marianae",16.3,12.5,-106.199997,35.5,19547,16.3,12.5,"site_19547",NA,NA,NA,16.3,12.5
"1001","Tomarctus_hippophaga",16.3,12.5,-106.199997,35.5,19547,16.3,12.5,"site_19547",NA,NA,NA,16.3,12.5
"1002","Tomarctus_brevirostris",16.3,12.5,-106.199997,35.5,19547,16.3,12.5,"site_19547",NA,NA,NA,16.3,12.5
"1003","Aelurodon_asthenostylus",16.3,12.5,-117,34.799999,19548,16.3,12.5,"site_19548",NA,NA,NA,16.3,12.5
"1004","Cynarctus_galushai",16.3,12.5,-117,34.799999,19548,16.3,12.5,"site_19548",NA,NA,NA,16.3,12.5
"1005","Microtomarctus_conferta",16.3,12.5,-117,34.799999,19548,16.3,12.5,"site_19548",NA,NA,NA,16.3,12.5
"1006","Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19548,16.3,12.5,"site_19548",NA,NA,NA,16.3,12.5
"1007","Protepicyon_raki",16.3,12.5,-117,34.799999,19548,16.3,12.5,"site_19548",NA,NA,NA,16.3,12.5
"1008","Epicyon_saevus",9.4,4.7,-117.977379,35.327599,19551,9.4,4.7,"site_19551",NA,NA,NA,9.4,4.7
"1009","Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19556,16.3,12.5,"site_19556",NA,NA,NA,16.3,12.5
"1010","Euoplocyon_brachygnathus",16.3,12.5,-117,34.799999,19557,16.3,12.5,"site_19557",NA,NA,NA,16.3,12.5
"1011","Paracynarctus_kelloggi",16.3,12.5,-117,34.799999,19557,16.3,12.5,"site_19557",NA,NA,NA,16.3,12.5
"1012","Microtomarctus_conferta",16.3,12.5,-117,34.799999,19557,16.3,12.5,"site_19557",NA,NA,NA,16.3,12.5
"1013","Tomarctus_hippophaga",16.3,12.5,-117,34.799999,19557,16.3,12.5,"site_19557",NA,NA,NA,16.3,12.5
"1014","Tomarctus_hippophaga",16.3,12.5,-117,34.799999,19565,16.3,12.5,"site_19565",NA,NA,NA,16.3,12.5
"1015","Cynarctus_galushai",16.3,12.5,-117,34.799999,19568,16.3,12.5,"site_19568",NA,NA,NA,16.3,12.5
"1016","Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19568,16.3,12.5,"site_19568",NA,NA,NA,16.3,12.5
"1017","Osbornodon_fricki",16.3,12.5,-117,34.799999,19572,16.3,12.5,"site_19572",NA,NA,NA,16.3,12.5
"1018","Tomarctus_hippophaga",16.3,12.5,-117,34.799999,19581,16.3,12.5,"site_19581",NA,NA,NA,16.3,12.5
"1019","Borophagus_parvus",9.4,4.7,-120.800003,37.599998,19582,9.4,4.7,"site_19582",NA,NA,NA,9.4,4.7
"1020","Borophagus_secundus",9.4,4.7,-120.800003,37.599998,19582,9.4,4.7,"site_19582",NA,NA,NA,9.4,4.7
"1021","Cynarctus_galushai",16.3,12.5,-117,34.799999,19598,16.3,12.5,"site_19598",NA,NA,NA,16.3,12.5
"1022","Tomarctus_brevirostris",16.3,12.5,-117,34.799999,19598,16.3,12.5,"site_19598",NA,NA,NA,16.3,12.5
"1023","Cerdocyon_texanus",9.4,4.7,-108.5,33,19602,9.4,4.7,"site_19602",NA,NA,NA,9.4,4.7
"1024","Metalopex_macconnelli",12.5,9.4,-112.5,34.5,19603,12.5,9.4,"site_19603",NA,NA,NA,12.5,9.4
"1025","Eucyon_davisi",9.4,4.7,-110.099998,35.799999,19610,9.4,4.7,"site_19610",NA,NA,NA,9.4,4.7
"1026","Borophagus_parvus",9.4,4.7,-113.400002,34.700001,19612,9.4,4.7,"site_19612",NA,NA,NA,9.4,4.7
"1027","Eucyon_davisi",9.4,4.7,-113.400002,34.700001,19612,9.4,4.7,"site_19612",NA,NA,NA,9.4,4.7
"1028","Vulpes_stenognathus",9.4,4.7,-113.400002,34.700001,19612,9.4,4.7,"site_19612",NA,NA,NA,9.4,4.7
"1029","Microtomarctus_conferta",16.3,12.5,-117,34.799999,19615,16.3,12.5,"site_19615",NA,NA,NA,16.3,12.5
"1030","Osbornodon_fricki",16.3,12.5,-117,34.799999,19616,16.3,12.5,"site_19616",NA,NA,NA,16.3,12.5
"1031","Cynarctoides_acridens",16.3,12.5,-117,34.799999,19616,16.3,12.5,"site_19616",NA,NA,NA,16.3,12.5
"1032","Microtomarctus_conferta",16.3,12.5,-117,34.799999,19616,16.3,12.5,"site_19616",NA,NA,NA,16.3,12.5
"1033","Tomarctus_hippophaga",16.3,12.5,-117,34.799999,19616,16.3,12.5,"site_19616",NA,NA,NA,16.3,12.5
"1034","Canis_edwardii",1.4,0.21,-112.400002,35.700001,19617,1.4,0.21,"site_19617",NA,NA,NA,1.4,0.21
"1035","Canis_armbrusteri",1.4,0.21,-112.400002,35.700001,19617,1.4,0.21,"site_19617",NA,NA,NA,1.4,0.21
"1036","Borophagus_diversidens",4.7,1.4,-110.199997,32,19631,4.7,1.4,"site_19631",NA,NA,NA,4.7,1.4
"1037","Chrysocyon_nearcticus",4.7,1.4,-109.099998,32.700001,19654,4.7,1.4,"site_19654",NA,NA,NA,4.7,1.4
